sku_code,cpse_name,depot_location,raw_description,quantity,unit_cost_inr,days_idle,po_no,heat_no,standard,hsn_code,gem_category,mesc_code,cppp_tender_id
IOCL-PIP-00088,IOCL,"Mathura Refinery, Uttar Pradesh",PIPE SMLS 1/2IN SCH 160 API 5L X52 BE,97,8909.93,292,IOCL/PO/2024/335445,HT-A51770,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.22.93.443.1,CPPP/2025/IOCL_929822
IOCL-GLO-00089,IOCL,"Koyali Refinery, Gujarat",VLV GL 6IN 900# ASTM A105 RTJ,22,27784.18,12,IOCL/PO/2024/675462,HT-Z79176,API 602,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.64.24.894.1,CPPP/2025/IOCL_402096
IOCL-CHE-00090,IOCL,"Barauni Refinery, Bihar",VLV CHK 20IN 1500# ASTM A352 LCB TR16 RTJ,30,21031.86,1013,IOCL/PO/2024/702980,HT-B28818,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.47.64.101.1,CPPP/2025/IOCL_744674
IOCL-BUT-00091,IOCL,"Paradip Refinery, Odisha",VLV BFV 3/4IN 1500# ASTM A216 WCB SS316+STELLITE RTJ,131,31417.15,105,IOCL/PO/2024/145649,HT-X58929,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.42.12.465.1,CPPP/2025/IOCL_926823
IOCL-GAT-00092,IOCL,"Guwahati Refinery, Assam",VLV GT 16IN 600# ASTM A350 LF2 TR1 RF,92,28234.51,79,IOCL/PO/2024/970720,HT-X72722,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.90.33.930.1,CPPP/2025/IOCL_241403
IOCL-GAT-00093,IOCL,"Haldia Refinery, West Bengal",VLV GT 1/2IN 600# ASTM A352 LCB RF,133,28967.08,60,IOCL/PO/2024/889882,HT-B47501,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.55.16.986.1,CPPP/2025/IOCL_787584
IOCL-BUT-00094,IOCL,"Barauni Refinery, Bihar",VLV BFV 16IN 900# ASTM A351 CF8M NITRONIC-60 RTJ,100,87179.82,874,IOCL/PO/2024/621691,HT-C78062,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.44.20.844.1,CPPP/2025/IOCL_545120
IOCL-GAT-00095,IOCL,"Digboi Refinery, Assam",VLV GT 3IN 150# ASTM A352 LCB TR16 FF,80,25970.11,536,IOCL/PO/2024/565471,HT-C68606,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.15.55.729.1,CPPP/2025/IOCL_556068
IOCL-BAL-00096,IOCL,"Panipat Refinery, Haryana",VLV BL 20IN 2500# ASTM A182 F51 RTJ,9,74237.61,28,IOCL/PO/2024/170499,HT-B94562,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.56.56.492.1,CPPP/2025/IOCL_694799
IOCL-FLA-00097,IOCL,"Koyali Refinery, Gujarat",FLG THRF 6IN 150# ASTM A182 F53,82,25795.54,45,IOCL/PO/2024/871411,HT-B75410,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.76.59.675.1,CPPP/2025/IOCL_223481
IOCL-BAL-00098,IOCL,"Barauni Refinery, Bihar",VLV BL 16IN 900# ASTM A352 LCB INCONEL/STELLITE RTJ,36,24702.32,542,IOCL/PO/2024/566732,HT-A99381,ASME B16.34,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.50.95.455.1,CPPP/2025/IOCL_844007
IOCL-GAT-00099,IOCL,"Bongaigaon Refinery, Assam",VLV GT 16IN 2500# ASTM A351 CF8M TR5 RTJ,94,61715.28,75,IOCL/PO/2024/930541,HT-B41029,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.73.13.469.1,CPPP/2025/IOCL_680933
IOCL-RED-00100,IOCL,"Guwahati Refinery, Assam",RED CONC 3/4IN SCH 160 ASTM A420 WPL6,124,3776.69,785,IOCL/PO/2024/177333,HT-B51553,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.92.19.560.1,CPPP/2025/IOCL_588461
IOCL-STU-00101,IOCL,"Bongaigaon Refinery, Assam",STUD BLT 3/4IN X 260MM ASTM A193 B8M W/ 8M NUTS,16,1982.58,360,IOCL/PO/2024/272655,HT-B52291,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.38.54.631.1,CPPP/2025/IOCL_397846
IOCL-PSV-00102,IOCL,"Mathura Refinery, Uttar Pradesh",VLV PSV FLG 12IN 600# ORIFICE-N ASTM A351 CF8M,130,139369.03,541,IOCL/PO/2024/754813,HT-Z54252,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.82.15.945.1,CPPP/2025/IOCL_129751
IOCL-GAT-00103,IOCL,"Panipat Refinery, Haryana",VLV GT 1.5IN 1500# ASTM A105 TR8 RTJ,165,23282.45,1008,IOCL/PO/2024/403742,HT-C73300,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.41.97.515.1,CPPP/2025/IOCL_411882
IOCL-ELB-00104,IOCL,"Mathura Refinery, Uttar Pradesh",ELB 90 LR 6IN SCH 80 ASTM A420 WPL6,157,3046.44,255,IOCL/PO/2024/869864,HT-C62260,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.26.57.627.1,CPPP/2025/IOCL_688933
IOCL-GAT-00105,IOCL,"Guwahati Refinery, Assam",VLV GT 1.5IN 300# ASTM A216 WCB TR8 RF,76,19764.93,59,IOCL/PO/2024/952993,HT-C85718,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.50.34.881.1,CPPP/2025/IOCL_267082
IOCL-ELB-00106,IOCL,"Bongaigaon Refinery, Assam",ELB 90 LR 3/4IN SCH 80 ASTM A403 WP304L,63,3528.71,37,IOCL/PO/2024/395023,HT-X88317,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.93.96.581.1,CPPP/2025/IOCL_399628
IOCL-TEE-00107,IOCL,"Panipat Refinery, Haryana",TEE EQ 16IN SCH 40 ASTM A403 WP316L,95,5050.91,418,IOCL/PO/2024/689107,HT-B57516,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.80.46.175.1,CPPP/2025/IOCL_505116
IOCL-TEE-00108,IOCL,"Haldia Refinery, West Bengal",TEE EQ 1IN SCH 160 ASTM A403 WP304L,88,5114.54,81,IOCL/PO/2024/308727,HT-Z76731,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.61.74.141.1,CPPP/2025/IOCL_147504
IOCL-FLA-00109,IOCL,"Koyali Refinery, Gujarat",FLG THRF 1IN 1500# ASTM A182 F22,158,4415.47,768,IOCL/PO/2024/875232,HT-C87820,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.53.74.948.1,CPPP/2025/IOCL_634473
IOCL-TEE-00110,IOCL,"Haldia Refinery, West Bengal",TEE EQ 3IN SCH 80 ASTM A403 WP304L,108,4866.3,1108,IOCL/PO/2024/759827,HT-A88238,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.70.43.771.1,CPPP/2025/IOCL_920934
IOCL-GAS-00111,IOCL,"Paradip Refinery, Odisha",GSKT RTJ OCT 1IN 1500# LOW CARBON STEEL,160,3959.34,58,IOCL/PO/2024/133104,HT-Z24404,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.34.12.551.1,CPPP/2025/IOCL_428930
IOCL-PIP-00112,IOCL,"Koyali Refinery, Gujarat",PIPE SMLS 24IN SCH 160 API 5L X52 BE,134,10224.54,261,IOCL/PO/2024/651002,HT-X51124,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.32.68.645.1,CPPP/2025/IOCL_458955
IOCL-TEE-00113,IOCL,"Guwahati Refinery, Assam",TEE EQ 1.5IN SCH 160 ASTM A403 WP304L,78,4056.96,661,IOCL/PO/2024/317346,HT-X51555,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.71.54.673.1,CPPP/2025/IOCL_934042
IOCL-GAS-00114,IOCL,"Barauni Refinery, Bihar",GSKT SWG 4IN 600# INCONEL 625/FG,39,14494.16,660,IOCL/PO/2024/182868,HT-C67983,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.93.42.865.1,CPPP/2025/IOCL_602351
IOCL-CHE-00115,IOCL,"Paradip Refinery, Odisha",VLV CHK 3/4IN 1500# ASTM A351 CF8M TR12 RTJ,63,57116.85,1051,IOCL/PO/2024/336633,HT-B16880,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.22.62.438.1,CPPP/2025/IOCL_852204
IOCL-ELB-00116,IOCL,"Mathura Refinery, Uttar Pradesh",ELB 90 LR 4IN SCH 40 ASTM A420 WPL6,123,4216.05,197,IOCL/PO/2024/436768,HT-C94659,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.17.21.767.1,CPPP/2025/IOCL_702022
IOCL-CHE-00117,IOCL,"Bongaigaon Refinery, Assam",VLV CHK 24IN 300# ASTM A216 WCB TR8 RF,11,25680.75,556,IOCL/PO/2024/403528,HT-A11214,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.48.82.717.1,CPPP/2025/IOCL_212512
IOCL-CEN-00118,IOCL,"Guwahati Refinery, Assam",PUMP SHAFT SLEEVE 24IN SIC/SIC/FFKM API 610,30,41429.58,178,IOCL/PO/2024/779776,HT-C34405,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.11.53.909.1,CPPP/2025/IOCL_409355
IOCL-RED-00119,IOCL,"Paradip Refinery, Odisha",RED CONC 3/4IN SCH 80 ASTM A403 WP316L,49,4264.66,27,IOCL/PO/2024/107161,HT-C60275,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.40.67.871.1,CPPP/2025/IOCL_379963
IOCL-BUT-00120,IOCL,"Barauni Refinery, Bihar",VLV BFV 12IN 600# ASTM A352 LCB SS316+STELLITE RF,17,33498.76,25,IOCL/PO/2024/525110,HT-Z50760,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.98.25.754.1,CPPP/2025/IOCL_409369
IOCL-BUT-00121,IOCL,"Paradip Refinery, Odisha",VLV BFV 6IN 2500# ASTM A216 WCB NITRONIC-60 RTJ,97,37643.73,1141,IOCL/PO/2024/940952,HT-B42435,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.97.86.994.1,CPPP/2025/IOCL_925618
IOCL-GAT-00122,IOCL,"Bongaigaon Refinery, Assam",VLV GT 10IN 150# ASTM A350 LF2 TR8 FF,131,34613.8,171,IOCL/PO/2024/995993,HT-Z67912,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.24.97.310.1,CPPP/2025/IOCL_851742
IOCL-RED-00123,IOCL,"Haldia Refinery, West Bengal",RED CONC 1IN ASTM A403 WP316L,146,3807.76,331,IOCL/PO/2024/858414,HT-A61897,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.42.10.863.1,CPPP/2025/IOCL_328486
IOCL-RED-00124,IOCL,"Mathura Refinery, Uttar Pradesh",RED CONC 8IN ASTM A403 WP304L,122,3184.23,14,IOCL/PO/2024/906325,HT-B94085,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.92.63.483.1,CPPP/2025/IOCL_501058
IOCL-ELB-00125,IOCL,"Digboi Refinery, Assam",ELB 90 LR 3/4IN SCH 160 ASTM A420 WPL6,102,4308.55,77,IOCL/PO/2024/975373,HT-A12979,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.48.69.789.1,CPPP/2025/IOCL_854024
IOCL-TEE-00126,IOCL,"Digboi Refinery, Assam",TEE EQ 3IN SCH 40 ASTM A420 WPL6,30,4050.08,14,IOCL/PO/2024/352356,HT-B18819,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.22.86.134.1,CPPP/2025/IOCL_568127
IOCL-RED-00127,IOCL,"Panipat Refinery, Haryana",RED CONC 1.5IN SCH 80 ASTM A234 WPB,16,3451.08,27,IOCL/PO/2024/955413,HT-Z51799,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.83.86.891.1,CPPP/2025/IOCL_805200
IOCL-PSV-00128,IOCL,"Guwahati Refinery, Assam",VLV PSV FLG 4IN 600# ORIFICE-H ASTM A216 WCB,153,45784.9,313,IOCL/PO/2024/149161,HT-C94320,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.95.58.904.1,CPPP/2025/IOCL_649939
IOCL-BUT-00129,IOCL,"Digboi Refinery, Assam",VLV BFV 20IN 1500# ASTM A351 CF8M NITRONIC-60 RTJ,59,73030.23,48,IOCL/PO/2024/689704,HT-X64592,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.81.77.237.1,CPPP/2025/IOCL_507286
IOCL-CHE-00130,IOCL,"Barauni Refinery, Bihar",VLV CHK 3/4IN 1500# ASTM A216 WCB TR16 RTJ,50,23639.7,752,IOCL/PO/2024/734356,HT-Z15183,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.19.34.923.1,CPPP/2025/IOCL_898696
IOCL-RED-00131,IOCL,"Bongaigaon Refinery, Assam",RED CONC 1/2IN SCH 80 ASTM A420 WPL6,32,4746.89,1078,IOCL/PO/2024/837954,HT-B61987,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.40.80.429.1,CPPP/2025/IOCL_913185
IOCL-BAL-00132,IOCL,"Digboi Refinery, Assam",VLV BL 3IN 1500# ASTM A351 CF8M 316SS/PEEK RTJ,121,80583.73,335,IOCL/PO/2024/312994,HT-C51015,ASME B16.34,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.62.15.676.1,CPPP/2025/IOCL_332022
IOCL-GAS-00133,IOCL,"Koyali Refinery, Gujarat",GSKT SWG 2IN 300# INCONEL 625/FG,60,10353.21,877,IOCL/PO/2024/786406,HT-C43728,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.72.92.857.1,CPPP/2025/IOCL_614426
IOCL-ELB-00134,IOCL,"Koyali Refinery, Gujarat",ELB 90 LR 16IN SCH 40 ASTM A403 WP304L,140,3501.31,442,IOCL/PO/2024/150871,HT-A64053,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.27.90.336.1,CPPP/2025/IOCL_171269
IOCL-GAS-00135,IOCL,"Koyali Refinery, Gujarat",GSKT SWG 3IN 150# INCONEL 625/FG,159,12922.48,71,IOCL/PO/2024/658065,HT-Z63914,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.11.12.642.1,CPPP/2025/IOCL_857273
IOCL-BAL-00136,IOCL,"Bongaigaon Refinery, Assam",VLV BL 12IN 900# ASTM A216 WCB INCONEL/STELLITE RTJ,47,32580.18,23,IOCL/PO/2024/352674,HT-B91235,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.77.42.934.1,CPPP/2025/IOCL_471658
IOCL-BAL-00137,IOCL,"Digboi Refinery, Assam",VLV BL 1.5IN 2500# ASTM A182 F51 RTJ,177,60086.75,111,IOCL/PO/2024/497687,HT-X82443,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.70.17.752.1,CPPP/2025/IOCL_109909
IOCL-GAS-00138,IOCL,"Koyali Refinery, Gujarat",GSKT SWG 10IN 150# SS304/FG,60,2750.11,37,IOCL/PO/2024/177959,HT-C81176,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.82.94.133.1,CPPP/2025/IOCL_288066
IOCL-CEN-00139,IOCL,"Guwahati Refinery, Assam",PUMP SHAFT SLEEVE 20IN ASTM A743 CF8M API 610,78,132495.3,218,IOCL/PO/2024/809922,HT-Z53480,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.59.27.909.1,CPPP/2025/IOCL_822794
IOCL-GAS-00140,IOCL,"Mathura Refinery, Uttar Pradesh",GSKT SWG 3/4IN 900# SS304/FG,21,2028.75,53,IOCL/PO/2024/764926,HT-C69054,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.72.39.464.1,CPPP/2025/IOCL_679902
IOCL-PIP-00141,IOCL,"Digboi Refinery, Assam",PIPE SMLS 20IN SCH 20 ASTM A312 TP304L BE,41,7573.66,173,IOCL/PO/2024/432061,HT-C23965,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.21.10.415.1,CPPP/2025/IOCL_566339
IOCL-BUT-00142,IOCL,"Barauni Refinery, Bihar",VLV BFV 6IN 1500# ASTM A216 WCB RTJ,106,31566.36,108,IOCL/PO/2024/681141,HT-A88240,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.86.51.984.1,CPPP/2025/IOCL_503951
IOCL-FLA-00143,IOCL,"Barauni Refinery, Bihar",FLG BLRF 10IN 1500# ASTM A350 LF2,45,8014.66,232,IOCL/PO/2024/617077,HT-B18292,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.31.65.382.1,CPPP/2025/IOCL_541557
IOCL-BAL-00144,IOCL,"Haldia Refinery, West Bengal",VLV BL 16IN 2500# ASTM A351 CF8M 316SS/PEEK RTJ,159,68509.04,35,IOCL/PO/2024/419457,HT-A61864,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.52.89.489.1,CPPP/2025/IOCL_943135
IOCL-PSV-00145,IOCL,"Guwahati Refinery, Assam",VLV PSV FLG 2IN 600# ORIFICE-N ASTM A351 CF8M,53,165190.2,255,IOCL/PO/2024/434640,HT-C92955,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.72.83.900.1,CPPP/2025/IOCL_354200
IOCL-BUT-00146,IOCL,"Digboi Refinery, Assam",VLV BFV 10IN 300# ASTM A351 CF8M NITRONIC-60 RF,141,77018.83,108,IOCL/PO/2024/842776,HT-B67469,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.47.98.170.1,CPPP/2025/IOCL_958747
IOCL-PSV-00147,IOCL,"Digboi Refinery, Assam",VLV PSV FLG 1.5IN 600# ORIFICE-P ASTM A216 WCB,110,48207.72,825,IOCL/PO/2024/602514,HT-Z62534,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.78.74.990.1,CPPP/2025/IOCL_825309
IOCL-PIP-00148,IOCL,"Bongaigaon Refinery, Assam",PIPE ERW 3/4IN API 5L X65 BE,158,7931.94,299,IOCL/PO/2024/934908,HT-X23886,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.11.22.364.1,CPPP/2025/IOCL_332785
IOCL-TEE-00149,IOCL,"Bongaigaon Refinery, Assam",TEE EQ 4IN SCH 80 ASTM A420 WPL6,152,5068.3,74,IOCL/PO/2024/606222,HT-A48722,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.63.20.218.1,CPPP/2025/IOCL_971699
IOCL-GAS-00150,IOCL,"Koyali Refinery, Gujarat",GSKT SWG 20IN 300# SS304/FG,91,2332.17,814,IOCL/PO/2024/830609,HT-X51800,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.18.48.145.1,CPPP/2025/IOCL_949541
IOCL-GAS-00151,IOCL,"Mathura Refinery, Uttar Pradesh",GSKT SWG 12IN 300# SS304/FG,64,2761.42,76,IOCL/PO/2024/447067,HT-Z65885,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.69.39.916.1,CPPP/2025/IOCL_524723
IOCL-STU-00152,IOCL,"Koyali Refinery, Gujarat",STUD BLT 7/8IN X 220MM ASTM A193 B7M W/ 2HM NUTS,101,2062.98,204,IOCL/PO/2024/888870,HT-A85674,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.23.78.291.1,CPPP/2025/IOCL_483561
IOCL-BUT-00153,IOCL,"Paradip Refinery, Odisha",VLV BFV 10IN 900# ASTM A351 CF8M NITRONIC-60 RTJ,152,77659.96,273,IOCL/PO/2024/747351,HT-B98288,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.48.88.704.1,CPPP/2025/IOCL_188868
IOCL-STU-00154,IOCL,"Koyali Refinery, Gujarat",STUD BLT 3/4IN X 180MM ASTM A193 B16 W/ 7 NUTS,132,3015.73,59,IOCL/PO/2024/702727,HT-X65448,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.33.72.750.1,CPPP/2025/IOCL_663483
IOCL-GAS-00155,IOCL,"Koyali Refinery, Gujarat",GSKT SWG 1IN 300# SS304/FG,117,2115.31,278,IOCL/PO/2024/243167,HT-B60324,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.81.74.768.1,CPPP/2025/IOCL_619013
IOCL-PIP-00156,IOCL,"Haldia Refinery, West Bengal",PIPE SMLS 3/4IN SCH 160 ASTM A312 TP316L BE,58,10607.49,47,IOCL/PO/2024/663723,HT-C32047,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.68.82.860.1,CPPP/2025/IOCL_910074
IOCL-GAS-00157,IOCL,"Haldia Refinery, West Bengal",GSKT RTJ OCT 2IN 1500# SOFT IRON,95,4289.58,1144,IOCL/PO/2024/562806,HT-Z38644,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.64.23.853.1,CPPP/2025/IOCL_970392
IOCL-STU-00158,IOCL,"Paradip Refinery, Odisha",STUD BLT 1-1/8IN X 220MM ASTM A193 B7 W/ 2H NUTS,62,2424.56,1093,IOCL/PO/2024/763508,HT-X31755,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.88.27.903.1,CPPP/2025/IOCL_316656
IOCL-PSV-00159,IOCL,"Paradip Refinery, Odisha",VLV PSV FLG 10IN 1500# ORIFICE-F ASTM A351 CF8M,76,126275.99,892,IOCL/PO/2024/954779,HT-A27771,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.62.17.383.1,CPPP/2025/IOCL_787757
IOCL-GLO-00160,IOCL,"Koyali Refinery, Gujarat",VLV GL 4IN 900# ASTM A351 CF8M TR5 RTJ,163,53054.54,307,IOCL/PO/2024/179184,HT-A62802,API 602,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.75.45.811.1,CPPP/2025/IOCL_486999
IOCL-ELB-00161,IOCL,"Haldia Refinery, West Bengal",ELB 90 LR 16IN SCH 160 ASTM A234 WPB,180,3735.74,127,IOCL/PO/2024/328411,HT-X37767,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.73.44.430.1,CPPP/2025/IOCL_968581
IOCL-BAL-00162,IOCL,"Guwahati Refinery, Assam",VLV BL 20IN 600# ASTM A352 LCB INCONEL/STELLITE RF,14,33724.01,145,IOCL/PO/2024/117072,HT-A30707,ASME B16.34,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.66.68.100.1,CPPP/2025/IOCL_548580
IOCL-CHE-00163,IOCL,"Koyali Refinery, Gujarat",VLV CHK 3/4IN 2500# ASTM A351 CF8M TR8 RTJ,23,48214.19,179,IOCL/PO/2024/755993,HT-C40689,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.64.93.193.1,CPPP/2025/IOCL_837880
IOCL-GAT-00164,IOCL,"Panipat Refinery, Haryana",VLV GT 1.5IN 1500# ASTM A216 WCB TR5 RTJ,4,26179.81,270,IOCL/PO/2024/827744,HT-B72613,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.19.39.492.1,CPPP/2025/IOCL_193670
IOCL-GAS-00165,IOCL,"Mathura Refinery, Uttar Pradesh",GSKT SWG 1IN 900# SS304/FG,36,2597.13,909,IOCL/PO/2024/108886,HT-Z95199,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.31.66.459.1,CPPP/2025/IOCL_857524
IOCL-CHE-00166,IOCL,"Koyali Refinery, Gujarat",VLV CHK 3/4IN 300# ASTM A105 TR8 RF,152,23911.35,274,IOCL/PO/2024/929504,HT-B42477,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.45.92.186.1,CPPP/2025/IOCL_360221
IOCL-TEE-00167,IOCL,"Barauni Refinery, Bihar",TEE EQ 1.5IN SCH 160 ASTM A234 WPB,50,4729.2,60,IOCL/PO/2024/921875,HT-B74865,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.59.24.346.1,CPPP/2025/IOCL_623850
IOCL-STU-00168,IOCL,"Mathura Refinery, Uttar Pradesh",STUD BLT 3/4IN X 180MM ASTM A193 B7 W/ 2H NUTS,147,2304.73,925,IOCL/PO/2024/281162,HT-X19567,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.12.85.169.1,CPPP/2025/IOCL_114463
IOCL-BAL-00169,IOCL,"Paradip Refinery, Odisha",VLV BL 2IN 2500# ASTM A216 WCB RTJ,108,31364.18,450,IOCL/PO/2024/662628,HT-Z90746,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.29.45.185.1,CPPP/2025/IOCL_424960
IOCL-GAT-00170,IOCL,"Bongaigaon Refinery, Assam",VLV GT 4IN 1500# ASTM A352 LCB TR16 RTJ,168,25677.24,253,IOCL/PO/2024/865416,HT-B17589,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.41.21.544.1,CPPP/2025/IOCL_221620
IOCL-ELB-00171,IOCL,"Panipat Refinery, Haryana",ELB 90 LR 16IN SCH 40 ASTM A420 WPL6,43,3842.4,901,IOCL/PO/2024/921021,HT-C31884,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.57.26.867.1,CPPP/2025/IOCL_919067
IOCL-PSV-00172,IOCL,"Barauni Refinery, Bihar",VLV PSV FLG 3IN 900# ORIFICE-H ASTM A216 WCB,69,57820.21,134,IOCL/PO/2024/635593,HT-C17266,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.73.82.270.1,CPPP/2025/IOCL_485548
IOCL-GLO-00173,IOCL,"Barauni Refinery, Bihar",VLV GL 16IN 1500# ASTM A350 LF2 TR1 RTJ,5,28603.15,118,IOCL/PO/2024/501583,HT-B33456,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.14.80.922.1,CPPP/2025/IOCL_848705
IOCL-GAS-00174,IOCL,"Digboi Refinery, Assam",GSKT SWG 16IN 600# SS316L/FG,21,2069.82,488,IOCL/PO/2024/806033,HT-A33507,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.38.76.147.1,CPPP/2025/IOCL_520400
